"","do.call.rbind..nnpark..1...","do.call.rbind..nnpark..2..."
"10640",45,4199248.67463875
"10641",45,4199248.67500482
"10642",45,4199248.67466085
"10643",45,4199248.67502237
"10644",45,4199248.6746816
"10645",45,4199248.67504093
"10646",45,4199248.67470018
"10647",45,4199248.675059
"10648",45,4199248.67471908
"10649",45,4199248.67507745
"10650",45,4199248.67473792
"10651",45,4199248.67509501
"10652",45,4199248.67475888
"10653",45,4199248.67511117
"10654",45,4199248.67477883
"10655",45,4199248.67512783
"10656",45,4199248.6747974
"10657",45,4199248.67515185
"10658",45,4199248.67483786
"10659",45,4199248.67518843
"10660",45,4199248.67485709
"10661",45,4199248.67520782
"10662",45,4199248.67487582
"10663",45,4199248.6752281
"10664",45,4199248.67489482
"10665",45,4199248.6752479
"10666",45,4199248.67491294
"10667",45,4199248.67493134
"10668",45,4199248.67527961
"10669",45,4199248.67495079
"10670",45,4199248.67529778
"10671",45,4199248.6749694
"10672",45,4199248.67531467
"10673",45,4199248.67498864
"10674",45,4199248.67533201
"10675",45,4199248.67500564
"10676",45,4199248.67502369
"10677",45,4199248.67536678
"10678",45,4199248.67504087
"10679",45,4199248.6750582
"10680",45,4199248.67540207
"10681",45,4199248.67507537
"10682",45,4199248.67542053
"10683",45,4199248.67509393
"10684",45,4199248.67543909
"10685",45,4199248.67511063
"10686",45,4199248.67545809
"10687",45,4199248.67512877
"10688",45,4199248.6754781
"10689",45,4199248.67514699
"10690",45,4199248.67549789
"10691",45,4199248.67516482
"10692",45,4199248.67518238
"10693",45,4199248.67533742
"10694",45,4199248.67535853
"10695",45,4199248.6753866
"10696",45,4199248.67545639
"10697",45,4199248.67548562
"10698",45,4199248.67556977
"10699",45,4199248.67561378
"10700",45,4199248.67565218
"10701",45,4199248.67568816
"10702",45,4199248.67571811
"10703",45,4199248.67574976
"10704",45,4199248.67578105
"10705",45,4199248.67598761
"10706",45,4199248.67600167
"10707",45,4199248.67601914
"10708",45,4199248.67603739
"10709",45,4199248.67633465
"10710",45,4199248.67605214
"10711",45,4199248.67635051
"10712",45,4199248.67605634
"10713",45,4199248.67636775
"10714",45,4199248.67606093
"10715",45,4199248.67638669
"10716",45,4199248.67640597
"10717",45,4199248.67609969
"10718",45,4199248.67646644
"10719",45,4199248.67648531
"10720",45,4199248.67650154
"10721",45,4199248.67652026
"10722",45,4199248.67653991
"10723",45,4199248.67655841
"10724",45,4199248.67658063
"10725",45,4199248.67660035
"10726",45,4199248.67661983
"10727",45,4199248.67666462
"10728",45,4199248.67668189
"10729",45,4199248.67669722
"10730",45,4199248.67671868
"10731",45,4199248.67673636
"10732",45,4199248.67675479
"10733",45,4199248.67677189
"10734",45,4199248.676791
"10735",45,4199248.6768137
"10736",45,4199248.6768311
"10737",45,4199248.67684798
"10738",45,4199248.67710548
"10739",45,4199248.67712362
"10740",45,4199248.67714223
"10741",45,4199248.67715936
"10742",45,4199248.67717658
"10743",45,4199248.6771923
"10744",45,4199248.67721091
"10745",45,4199248.67722802
"10746",45,4199248.67724525
"10747",45,4199248.67726134
"10748",45,4199248.67727847
"10749",45,4199248.67729771
"10750",45,4199248.67731494
"10751",45,4199248.67733039
"10752",45,4199248.67734751
"10753",45,4199248.67736539
"10754",45,4199248.67738426
"10755",45,4199248.67740112
"10756",45,4199248.67781927
"10757",45,4199248.67783633
"10758",45,4199248.67785588
"10759",45,4199248.67787317
"10760",45,4199248.67789103
"10761",45,4199248.67791086
"10762",45,4199248.67792781
"10763",45,4199248.67826846
"10764",45,4199248.67807233
"10765",45,4199248.67811671
"10766",45,4199248.6783174
"10767",45,4199248.67813704
"10768",45,4199248.67833563
"10769",45,4199248.6781561
"10770",45,4199248.67835394
"10771",45,4199248.67817555
"10772",45,4199248.67837318
"10773",45,4199248.67839174
"10774",45,4199248.67840737
"10775",45,4199248.67842683
"10776",45,4199248.67844432
"10777",45,4199248.67851516
"10778",45,4199248.67827762
"10779",45,4199248.67851879
"10780",45,4199248.67832669
"10781",45,4199248.67834209
"10782",45,4199248.6785345
"10783",45,4199248.6785493
"10784",45,4199248.67837728
"10785",45,4199248.67856784
"10786",45,4199248.67839524
"10787",45,4199248.67858454
"10788",45,4199248.67860093
"10789",45,4199248.67861868
"10790",45,4199248.67877926
"10791",45,4199248.67853848
"10792",45,4199248.67879636
"10793",45,4199248.67855673
"10794",45,4199248.67881517
"10795",45,4199248.67857429
"10796",45,4199248.67883127
"10797",45,4199248.67859353
"10798",45,4199248.67884973
"10799",45,4199248.67861227
"10800",45,4199248.67863211
"10801",45,4199248.6788825
"10802",45,4199248.67868315
"10803",45,4199248.67870228
"10804",45,4199248.67894724
"10805",45,4199248.67896471
"10806",45,4199248.67880053
"10807",45,4199248.67904527
"10808",45,4199248.6790594
"10809",45,4199248.6790773
"10810",45,4199248.67885761
"10811",45,4199248.67909576
"10812",45,4199248.67887271
"10813",45,4199248.67911338
"10814",45,4199248.67888977
"10815",45,4199248.67890662
"10816",45,4199248.67892532
"10817",45,4199248.67916366
"10818",45,4199248.67894263
"10819",45,4199248.67918013
"10820",45,4199248.67919704
"10821",45,4199248.67897896
"10822",45,4199248.67931957
"10823",45,4199248.6790746
"10824",45,4199248.67933626
"10825",45,4199248.67909432
"10826",45,4199248.67911244
"10827",45,4199248.67936942
"10828",45,4199248.67938807
"10829",45,4199248.67914318
"10830",45,4199248.67942027
"10831",45,4199248.67944094
"10832",45,4199248.67945729
"10833",45,4199248.67947349
"10834",45,4199248.67949402
"10835",45,4199248.67932223
"10836",45,4199248.67934104
"10837",45,4199248.67935897
"10838",45,4199248.67939898
"10839",45,4199248.67941946
"10840",45,4199248.67943932
"10841",45,4199248.6794572
"10842",45,4199248.67967866
"10843",45,4199248.67969532
"10844",45,4199248.67947647
"10845",45,4199248.67971188
"10846",45,4199248.67949557
"10847",45,4199248.67972988
"10848",45,4199248.6798325
"10849",45,4199248.67985276
"10850",45,4199248.67960758
"10851",45,4199248.67987161
"10852",45,4199248.6796404
"10853",45,4199248.67965953
"10854",45,4199248.67996102
"10855",45,4199248.67967521
"10856",45,4199248.67998017
"10857",45,4199248.67969544
"10858",45,4199248.67999723
"10859",45,4199248.67971221
"10860",45,4199248.6800167
"10861",45,4199248.68003395
"10862",45,4199248.67979704
"10863",45,4199248.67981702
"10864",45,4199248.68012575
"10865",45,4199248.6801446
"10866",45,4199248.68016351
"10867",45,4199248.68017642
"10868",45,4199248.67996535
"10869",45,4199248.68018982
"10870",45,4199248.67997828
"10871",45,4199248.68020191
"10872",45,4199248.67999038
"10873",45,4199248.68021509
"10874",45,4199248.6802263
"10875",45,4199248.68023764
"10876",45,4199248.68024791
"10877",45,4199248.68003772
"10878",45,4199248.68012116
"10879",45,4199248.68013696
"10880",45,4199248.68014936
"10881",45,4199248.68035391
"10882",45,4199248.68016197
"10883",45,4199248.68036583
"10884",45,4199248.6801733
"10885",45,4199248.68037901
"10886",45,4199248.6803915
"10887",45,4199248.68040464
"10888",45,4199248.68020472
"10889",45,4199248.68041863
"10890",45,4199248.68021766
"10891",45,4199248.68043141
"10892",45,4199248.68044401
"10893",45,4199248.68023085
"10894",45,4199248.68045706
"10895",45,4199248.68046961
"10896",45,4199248.68048352
"10897",45,4199248.68049825
"10898",45,4199248.68052785
"10899",45,4199248.68054156
"10900",45,4199248.6805705
"10901",45,4199248.68058154
"10902",45,4199248.68031784
"10903",45,4199248.68032994
"10904",45,4199248.68034249
"10905",45,4199248.6806077
"10906",45,4199248.6803536
"10907",45,4199248.68036591
"10908",45,4199248.68037805
"10909",45,4199248.68038833
"10910",45,4199248.68039998
"10911",45,4199248.68078161
"10912",45,4199248.68079591
"10913",45,4199248.68080956
"10914",45,4199248.68082268
"10915",45,4199248.68083628
"10916",45,4199248.68086177
"10917",45,4199248.68060577
"10918",45,4199248.68087516
"10919",45,4199248.68061712
"10920",45,4199248.68089046
"10921",45,4199248.68063114
"10922",45,4199248.68090461
"10923",45,4199248.68064508
"10924",45,4199248.68095555
"10925",45,4199248.68069829
"10926",45,4199248.68096776
"10927",45,4199248.68071035
"10928",45,4199248.68097991
"10929",45,4199248.68072151
"10930",45,4199248.68099139
"10931",45,4199248.68073449
"10932",45,4199248.68102183
"10933",45,4199248.68076508
"10934",45,4199248.68077597
"10935",45,4199248.68106185
"10936",45,4199248.68107614
"10937",45,4199248.68079082
"10938",45,4199248.68108802
"10939",45,4199248.68089865
"10940",45,4199248.68091031
"10941",45,4199248.68118541
"10942",45,4199248.68092339
"10943",45,4199248.68119913
"10944",45,4199248.68093653
"10945",45,4199248.68121051
"10946",45,4199248.6812243
"10947",45,4199248.68095578
"10948",45,4199248.68123682
"10949",45,4199248.68097576
"10950",45,4199248.68124963
"10951",45,4199248.68098966
"10952",45,4199248.68126307
"10953",45,4199248.68100028
"10954",45,4199248.68127532
"10955",45,4199248.68101157
"10956",45,4199248.68133094
"10957",45,4199248.68107271
"10958",45,4199248.68134123
"10959",45,4199248.68108428
"10960",45,4199248.68135539
"10961",45,4199248.68109738
"10962",45,4199248.68136589
"10963",45,4199248.68110952
"10964",45,4199248.68137656
"10965",45,4199248.68139183
"10966",45,4199248.68140688
"10967",45,4199248.68141563
"10968",45,4199248.68142813
"10969",45,4199248.68115163
"10970",45,4199248.68144015
"10971",45,4199248.68145136
"10972",45,4199248.681169
"10973",45,4199248.68146245
"10974",45,4199248.68151699
"10975",45,4199248.68152921
"10976",45,4199248.68127029
"10977",45,4199248.68154141
"10978",45,4199248.68128267
"10979",45,4199248.68155468
"10980",45,4199248.68129448
"10981",45,4199248.68156725
"10982",45,4199248.68130372
"10983",45,4199248.68157898
"10984",45,4199248.68159058
"10985",45,4199248.68131689
"10986",45,4199248.6816033
"10987",45,4199248.6813263
"10988",45,4199248.68161733
"10989",45,4199248.68134115
"10990",45,4199248.68178138
"10991",45,4199248.68152243
"10992",45,4199248.68179488
"10993",45,4199248.68153425
"10994",45,4199248.68180728
"10995",45,4199248.68154475
"10996",45,4199248.68182128
"10997",45,4199248.68183278
"10998",45,4199248.68156997
"10999",45,4199248.68189943
"11000",45,4199248.68163389
"11001",45,4199248.68191122
"11002",45,4199248.68164627
"11003",45,4199248.68192127
"11004",45,4199248.68193113
"11005",45,4199248.68167151
"11006",45,4199248.68168375
"11007",45,4199248.68194669
"11008",45,4199248.68169508
"11009",45,4199248.68195853
"11010",45,4199248.68197089
"11011",45,4199248.68170697
"11012",45,4199248.68198456
"11013",45,4199248.68199475
"11014",45,4199248.68200755
"11015",45,4199248.68174477
"11016",45,4199248.68175682
"11017",45,4199248.68201958
"11018",45,4199248.68207811
"11019",45,4199248.68209119
"11020",45,4199248.68182237
"11021",45,4199248.68210453
"11022",45,4199248.68183467
"11023",45,4199248.68184576
"11024",45,4199248.68213252
"11025",45,4199248.68185585
"11026",45,4199248.68214255
"11027",45,4199248.68186808
"11028",45,4199248.68187919
"11029",45,4199248.68189121
"11030",45,4199248.68190318
"11031",45,4199248.68191566
"11032",45,4199248.68192687
"11033",45,4199248.68193916
"11034",45,4199248.68195072
"11035",45,4199248.68226641
"11036",45,4199248.6822789
"11037",45,4199248.68206873
"11038",45,4199248.68234182
"11039",45,4199248.68208035
"11040",45,4199248.68209243
"11041",45,4199248.68237414
"11042",45,4199248.68210494
"11043",45,4199248.68238703
"11044",45,4199248.68211772
"11045",45,4199248.68240171
"11046",45,4199248.6821299
"11047",45,4199248.68245212
"11048",45,4199248.68219073
"11049",45,4199248.68246601
"11050",45,4199248.68220233
"11051",45,4199248.68247913
"11052",45,4199248.6822164
"11053",45,4199248.68248758
"11054",45,4199248.68250275
"11055",45,4199248.68251601
"11056",45,4199248.68224574
"11057",45,4199248.68252929
"11058",45,4199248.68225731
"11059",45,4199248.68227082
"11060",45,4199248.68255448
"11061",45,4199248.68228421
"11062",45,4199248.6825666
"11063",45,4199248.68230556
"11064",45,4199248.68258036
"11065",45,4199248.68231306
"11066",45,4199248.68264203
"11067",45,4199248.68265453
"11068",45,4199248.68240368
"11069",45,4199248.68266724
"11070",45,4199248.6824151
"11071",45,4199248.68267965
"11072",45,4199248.68242624
"11073",45,4199248.68268984
"11074",45,4199248.68243927
"11075",45,4199248.68245136
"11076",45,4199248.68271823
"11077",45,4199248.68273325
"11078",45,4199248.68275815
"11079",45,4199248.68277377
"11080",45,4199248.68256897
"11081",45,4199248.68258012
"11082",45,4199248.68260905
"11083",45,4199248.6828718
"11084",45,4199248.68262206
"11085",45,4199248.68288363
"11086",45,4199248.68263585
"11087",45,4199248.68289639
"11088",45,4199248.68290913
"11089",45,4199248.68295123
"11090",45,4199248.68267563
"11091",45,4199248.68268647
"11092",45,4199248.68269871
"11093",45,4199248.68319617
"11094",45,4199248.68320778
"11095",45,4199248.68321913
"11096",45,4199248.6829605
"11097",45,4199248.6832318
"11098",45,4199248.68297435
"11099",45,4199248.68324404
"11100",45,4199248.68298664
"11101",45,4199248.68325498
"11102",45,4199248.68299858
"11103",45,4199248.68326843
"11104",45,4199248.68328001
"11105",45,4199248.68301148
"11106",45,4199248.68329109
"11107",45,4199248.68302369
"11108",45,4199248.68330301
"11109",45,4199248.68303622
"11110",45,4199248.68331443
"11111",45,4199248.68304965
"11112",45,4199248.68332586
"11113",45,4199248.68306349
"11114",45,4199248.68333881
"11115",45,4199248.68307629
"11116",45,4199248.68339606
"11117",45,4199248.68313993
"11118",45,4199248.68314996
"11119",45,4199248.68315969
"11120",45,4199248.68317153
"11121",45,4199248.6834735
"11122",45,4199248.68318002
"11123",45,4199248.68348192
"11124",45,4199248.68319035
"11125",45,4199248.68349075
"11126",45,4199248.68320093
"11127",45,4199248.6834989
"11128",45,4199248.68321041
"11129",45,4199248.68350601
"11130",45,4199248.68322044
"11131",45,4199248.68323104
"11132",45,4199248.68351929
"11133",45,4199248.68323975
"11134",45,4199248.68353008
"11135",45,4199248.68324999
"11136",45,4199248.68326135
"11137",45,4199248.68327197
"11138",45,4199248.68359573
"11139",45,4199248.68360458
"11140",45,4199248.68334296
"11141",45,4199248.68361631
"11142",45,4199248.68335286
"11143",45,4199248.68362733
"11144",45,4199248.68336253
"11145",45,4199248.68363744
"11146",45,4199248.68337331
"11147",45,4199248.68364863
"11148",45,4199248.6833842
"11149",45,4199248.68365801
"11150",45,4199248.68339352
"11151",45,4199248.68366885
"11152",45,4199248.68340428
"11153",45,4199248.68367918
"11154",45,4199248.6836893
"11155",45,4199248.68369809
"11156",45,4199248.6837085
"11157",45,4199248.68372043
"11158",45,4199248.68352294
"11159",45,4199248.68353509
"11160",45,4199248.68354419
"11161",45,4199248.68355384
"11162",45,4199248.68381918
"11163",45,4199248.68356463
"11164",45,4199248.68382918
"11165",45,4199248.6835731
"11166",45,4199248.68383777
"11167",45,4199248.68358398
"11168",45,4199248.68384846
"11169",45,4199248.68359491
"11170",45,4199248.68385918
"11171",45,4199248.6836048
"11172",45,4199248.68386882
"11173",45,4199248.68361563
"11174",45,4199248.68388002
"11175",45,4199248.6836249
"11176",45,4199248.68388952
"11177",45,4199248.68363575
"11178",45,4199248.68389917
"11179",45,4199248.68390943
"11180",45,4199248.68396473
"11181",45,4199248.68397576
"11182",45,4199248.68371753
"11183",45,4199248.683985
"11184",45,4199248.68372818
"11185",45,4199248.68373956
"11186",45,4199248.68399361
"11187",45,4199248.68375187
"11188",45,4199248.68400591
"11189",45,4199248.68401671
"11190",45,4199248.68376247
"11191",45,4199248.68402716
"11192",45,4199248.6837735
"11193",45,4199248.68403646
"11194",45,4199248.68378375
"11195",45,4199248.68404799
"11196",45,4199248.68379309
"11197",45,4199248.68405839
"11198",45,4199248.68380335
"11199",45,4199248.68406798
"11200",45,4199248.68381432
"11201",45,4199248.68407959
"11202",45,4199248.68382552
"11203",45,4199248.68408951
"11204",45,4199248.68415358
"11205",45,4199248.6838965
"11206",45,4199248.68416282
"11207",45,4199248.68390649
"11208",45,4199248.6841731
"11209",45,4199248.6839162
"11210",45,4199248.68418295
"11211",45,4199248.68392589
"11212",45,4199248.68419366
"11213",45,4199248.68393632
"11214",45,4199248.68420315
"11215",45,4199248.68394551
"11216",45,4199248.68421482
"11217",45,4199248.68395653
"11218",45,4199248.68422574
"11219",45,4199248.68396669
"11220",45,4199248.68423372
"11221",45,4199248.68397937
"11222",45,4199248.68424531
"11223",45,4199248.68425522
"11224",45,4199248.68426528
"11225",45,4199248.68427618
"11226",45,4199248.68408358
"11227",45,4199248.68409435
"11228",45,4199248.68410359
"11229",45,4199248.68411502
"11230",45,4199248.68412526
"11231",45,4199248.68439144
"11232",45,4199248.6841367
"11233",45,4199248.68440426
"11234",45,4199248.68441273
"11235",45,4199248.68414936
"11236",45,4199248.68442279
"11237",45,4199248.68415819
"11238",45,4199248.68443243
"11239",45,4199248.68416833
"11240",45,4199248.6844432
"11241",45,4199248.68417918
"11242",45,4199248.6844536
"11243",45,4199248.68419004
"11244",45,4199248.68446517
"11245",45,4199248.6842007
"11246",45,4199248.68453317
"11247",45,4199248.6842662
"11248",45,4199248.68454441
"11249",45,4199248.68427661
"11250",45,4199248.68455503
"11251",45,4199248.68428725
"11252",45,4199248.68456549
"11253",45,4199248.68429858
"11254",45,4199248.68457556
"11255",45,4199248.68430631
"11256",45,4199248.68403823
"11257",45,4199248.68458483
"11258",45,4199248.68431443
"11259",45,4199248.68459632
"11260",45,4199248.68460378
"11261",45,4199248.6846121
"11262",45,4199248.68462042
"11263",45,4199248.68462796
"11264",45,4199248.68463789
"11265",45,4199248.68464838
"11266",45,4199248.68465792
"11267",45,4199248.6844572
"11268",45,4199248.68446689
"11269",45,4199248.68472859
"11270",45,4199248.68447649
"11271",45,4199248.68474012
"11272",45,4199248.68448681
"11273",45,4199248.68475089
"11274",45,4199248.68449627
"11275",45,4199248.68476159
"11276",45,4199248.68450695
"11277",45,4199248.68477157
"11278",45,4199248.68451779
"11279",45,4199248.68478306
"11280",45,4199248.68452891
"11281",45,4199248.68479542
"11282",45,4199248.68453926
"11283",45,4199248.68480509
"11284",45,4199248.68454937
"11285",45,4199248.68456059
"11286",45,4199248.68481626
"11287",45,4199248.68457028
"11288",45,4199248.68482642
"11289",45,4199248.68483641
"11290",45,4199248.68494364
"11291",45,4199248.68468036
"11292",45,4199248.68495282
"11293",45,4199248.68469005
"11294",45,4199248.68496425
"11295",45,4199248.68469953
"11296",45,4199248.6849741
"11297",45,4199248.68470996
"11298",45,4199248.6849827
"11299",45,4199248.68499298
"11300",45,4199248.68500353
"11301",45,4199248.68473953
"11302",45,4199248.68501348
"11303",45,4199248.68474996
"11304",45,4199248.68475929
"11305",45,4199248.68477025
"11306",45,4199248.68509049
"11307",45,4199248.68510029
"11308",45,4199248.68511305
"11309",45,4199248.68512656
"11310",45,4199248.6848606
"11311",45,4199248.68487213
"11312",45,4199248.68488402
"11313",45,4199248.68489535
"11314",45,4199248.68517743
"11315",45,4199248.68519058
"11316",45,4199248.68522406
"11317",45,4199248.68502934
"11318",45,4199248.68503937
"11319",45,4199248.68504996
"11320",45,4199248.68505958
"11321",45,4199248.68507207
"11322",45,4199248.6853378
"11323",45,4199248.68508255
"11324",45,4199248.68534854
"11325",45,4199248.68509365
"11326",45,4199248.68536025
"11327",45,4199248.68510234
"11328",45,4199248.68537166
"11329",45,4199248.68511218
"11330",45,4199248.68538407
"11331",45,4199248.68512183
"11332",45,4199248.68539561
"11333",45,4199248.68513245
"11334",45,4199248.68540822
"11335",45,4199248.68514278
"11336",45,4199248.68515161
"11337",45,4199248.68546709
"11338",45,4199248.68547805
"11339",45,4199248.68549062
"11340",45,4199248.68521562
"11341",45,4199248.68522216
"11342",45,4199248.68522982
"11343",45,4199248.68523683
"11344",45,4199248.68524431
"11345",45,4199248.68525244
"11346",45,4199248.68554435
"11347",45,4199248.68526088
"11348",45,4199248.68526782
"11349",45,4199248.68527512
"11350",45,4199248.68557566
"11351",45,4199248.68528262
"11352",45,4199248.6855873
"11353",45,4199248.6852902
"11354",45,4199248.6855991
"11355",45,4199248.6852966
"11356",45,4199248.68530323
"11357",45,4199248.68531152
"11358",45,4199248.68531755
"11359",45,4199248.68532442
"11360",45,4199248.68533171
"11361",45,4199248.68565433
"11362",45,4199248.68539406
"11363",45,4199248.68566159
"11364",45,4199248.68540652
"11365",45,4199248.68567514
"11366",45,4199248.68541871
"11367",45,4199248.68568381
"11368",45,4199248.68542997
"11369",45,4199248.68569344
"11370",45,4199248.68544172
"11371",45,4199248.68570568
"11372",45,4199248.6854541
"11373",45,4199248.6857157
"11374",45,4199248.68572424
"11375",45,4199248.68573516
"11376",45,4199248.68548037
"11377",45,4199248.68574645
"11378",45,4199248.68575623
"11379",45,4199248.68576618
"11380",45,4199248.68577749
"11381",45,4199248.74264854
"11382",45,4199248.7426696
"11383",45,4199248.74269082
"11384",45,4199248.74270867
"11385",45,4199248.74290456
"11386",45,4199248.74297669
"11387",45,4199248.74280924
"11388",45,4199248.74281275
"11389",45,4199248.74281958
"11390",45,4199248.74283931
"11391",45,4199248.74286062
"11392",45,4199248.74288106
"11393",45,4199248.74290106
"11394",45,4199248.7430137
"11395",45,4199248.74303515
"11396",45,4199248.74305523
"11397",45,4199248.74292186
"11398",45,4199248.74307524
"11399",45,4199248.74294181
"11400",45,4199248.7430949
"11401",45,4199248.74296113
"11402",45,4199248.74311565
"11403",45,4199248.74313431
"11404",45,4199248.74315237
"11405",45,4199248.74317028
"11406",45,4199248.67345185
"11407",45,4199248.67346942
"11408",45,4199248.67334938
"11409",45,4199248.67348859
"11410",45,4199248.67336817
"11411",45,4199248.67350687
"11412",45,4199248.67338758
"11413",45,4199248.6735282
"11414",45,4199248.67340698
"11415",45,4199248.67354718
"11416",45,4199248.67342723
"11417",45,4199248.67357104
"11418",45,4199248.67344416
"11419",45,4199248.67358886
"11420",45,4199248.67346555
"11421",45,4199248.67360404
"11422",45,4199248.67348384
"11423",45,4199248.67362167
"11424",45,4199248.67350279
"11425",45,4199248.6736502
"11426",45,4199248.67366645
"11427",45,4199248.6736834
"11428",45,4199248.6735554
"11429",45,4199248.67359717
"11430",45,4199248.67361675
"11431",45,4199248.67373056
"11432",45,4199248.67363638
"11433",45,4199248.67374785
"11434",45,4199248.67374325
"11435",45,4199248.67376196
"11436",45,4199248.67377905
"11437",45,4199248.67379671
"11438",45,4199248.67392906
"11439",45,4199248.67394684
"11440",45,4199248.67383592
"11441",45,4199248.6739678
"11442",45,4199248.67385304
"11443",45,4199248.67398624
"11444",45,4199248.6738705
"11445",45,4199248.67400515
"11446",45,4199248.67388855
"11447",45,4199248.67390968
"11448",45,4199248.67392835
"11449",45,4199248.67396012
"11450",45,4199248.67397955
"11451",45,4199248.67399955
"11452",45,4199248.67416121
"11453",45,4199248.67401795
"11454",45,4199248.67417825
"11455",45,4199248.67403462
"11456",45,4199248.67405645
"11457",45,4199248.67429182
"11458",45,4199248.67415505
"11459",45,4199248.67415939
"11460",45,4199248.67416322
"11461",45,4199248.67417155
"11462",45,4199248.67431218
"11463",45,4199248.67432866
"11464",45,4199248.67418456
"11465",45,4199248.67419324
"11466",45,4199248.67434907
"11467",45,4199248.67423088
"11468",45,4199248.67436837
"11469",45,4199248.67423977
"11470",45,4199248.67438266
"11471",45,4199248.67425527
"11472",45,4199248.67439985
"11473",45,4199248.67427064
"11474",45,4199248.67441812
"11475",45,4199248.67428771
"11476",45,4199248.67430668
"11477",45,4199248.67432439
"11478",45,4199248.67447798
"11479",45,4199248.67449592
"11480",45,4199248.67436493
"11481",45,4199248.67438162
"11482",45,4199248.67451251
"11483",45,4199248.67441812
"11484",45,4199248.67443446
"11485",45,4199248.67445134
"11486",45,4199248.67446765
"11487",45,4199248.67471334
"11488",45,4199248.67473062
"11489",45,4199248.67474783
"11490",45,4199248.67476575
"11491",45,4199248.67478246
"11492",45,4199248.6747994
"11493",45,4199248.67481652
"11494",45,4199248.67483573
"11495",45,4199248.67485085
"11496",45,4199248.67487124
"11497",45,4199248.67470034
"11498",45,4199248.674889
"11499",45,4199248.67471627
"11500",45,4199248.67490667
"11501",45,4199248.67492492
"11502",45,4199248.67494346
"11503",45,4199248.67496103
"11504",45,4199248.67477117
"11505",45,4199248.67497871
"11506",45,4199248.67478848
"11507",45,4199248.67499753
"11508",45,4199248.67481276
"11509",45,4199248.67483134
"11510",45,4199248.67487699
"11511",45,4199248.67489558
"11512",45,4199248.675133
"11513",45,4199248.67513683
"11514",45,4199248.67514015
"11515",45,4199248.67514299
"11516",45,4199248.67514562
"11517",45,4199248.67514904
"11518",45,4199248.67515246
"11519",45,4199248.67515548
"11520",45,4199248.67516248
"11521",45,4199248.67516921
"11522",45,4199248.67518045
"11523",45,4199248.67519629
"11524",45,4199248.67521139
"11525",45,4199248.6752292
"11526",45,4199248.6753219
"11527",45,4199248.67533954
"11528",45,4199248.67535866
"11529",45,4199248.67540593
"11530",45,4199248.67542524
"11531",45,4199248.67544267
"11532",45,4199248.67546277
"11533",45,4199248.67548146
"11534",45,4199248.67549796
"11535",45,4199248.67565598
"11536",45,4199248.67551483
"11537",45,4199248.67567988
"11538",45,4199248.67554943
"11539",45,4199248.67553295
"11540",45,4199248.67556668
"11541",45,4199248.6757026
"11542",45,4199248.67558221
"11543",45,4199248.67572149
"11544",45,4199248.67560043
"11545",45,4199248.67574291
"11546",45,4199248.67576452
"11547",45,4199248.67578339
"11548",45,4199248.67565692
"11549",45,4199248.67579981
"11550",45,4199248.67567506
"11551",45,4199248.67581831
"11552",45,4199248.67569247
"11553",45,4199248.67583462
"11554",45,4199248.67570914
"11555",45,4199248.67597453
"11556",45,4199248.67598817
"11557",45,4199248.67586054
"11558",45,4199248.67600861
"11559",45,4199248.67587826
"11560",45,4199248.67602216
"11561",45,4199248.67589631
"11562",45,4199248.67604124
"11563",45,4199248.6759188
"11564",45,4199248.67606275
"11565",45,4199248.67608003
"11566",45,4199248.67609462
"11567",45,4199248.67597411
"11568",45,4199248.6761083
"11569",45,4199248.67599195
"11570",45,4199248.67612519
"11571",45,4199248.6760113
"11572",45,4199248.67602912
"11573",45,4199248.67604925
"11574",45,4199248.67617923
"11575",45,4199248.67606958
"11576",45,4199248.67619719
"11577",45,4199248.67608904
"11578",45,4199248.67622168
"11579",45,4199248.67610868
"11580",45,4199248.67623961
"11581",45,4199248.67612739
"11582",45,4199248.67625647
"11583",45,4199248.67614468
"11584",45,4199248.67627535
"11585",45,4199248.67624553
"11586",45,4199248.67626066
"11587",45,4199248.67640133
"11588",45,4199248.67628031
"11589",45,4199248.67641942
"11590",45,4199248.67629746
"11591",45,4199248.67643609
"11592",45,4199248.67631246
"11593",45,4199248.676451
"11594",45,4199248.67633159
"11595",45,4199248.67646726
"11596",45,4199248.67634924
"11597",45,4199248.67650207
"11598",45,4199248.67651933
"11599",45,4199248.67638059
"11600",45,4199248.67653721
"11601",45,4199248.67639875
"11602",45,4199248.67655508
"11603",45,4199248.67641543
"11604",45,4199248.67643125
"11605",45,4199248.67657336
"11606",45,4199248.67644879
"11607",45,4199248.67646458
"11608",45,4199248.67661556
"11609",45,4199248.67651129
"11610",45,4199248.67663342
"11611",45,4199248.67653018
"11612",45,4199248.67665128
"11613",45,4199248.6765498
"11614",45,4199248.67666839
"11615",45,4199248.67668772
"11616",45,4199248.67656895
"11617",45,4199248.67670737
"11618",45,4199248.68497971
"11619",45,4199248.68495328
"11620",45,4199248.68492051
"11621",45,4199248.68488887
"11622",45,4199248.68480077
"11623",45,4199248.68476691
"11624",45,4199248.68473388
"11625",45,4199248.6847054
"11626",45,4199248.68441412
"11627",45,4199248.68467003
"11628",45,4199248.68439491
"11629",45,4199248.68464057
"11630",45,4199248.68437819
"11631",45,4199248.68461291
"11632",45,4199248.68435641
"11633",45,4199248.68457508
"11634",45,4199248.68433819
"11635",45,4199248.68454137
"11636",45,4199248.68431982
"11637",45,4199248.68430052
